product_name,product_id,listing_price,sale_price,brand,description,rating,reviews
Nike Phantom Venom Academy FG,AO0566-606,10995.0,7495,Nike,"The Nike Phantom Venom Academy FG is engineered for powerful, precise strikes that win games. Ridges on the instep create spin to control the flight of the ball, while the firm-ground plate provides the traction needed to unleash at any moment.",2.8,5
Nike Mercurial Vapor XII Club MG,AH7378-801,4995.0,3997,Nike,"The Nike Mercurial Vapor XII Club Multi-Ground Football Boot provides exceptional ball touch and a specialised outsole that promotes acceleration and quick directional changes on multiple kinds of surfaces, like natural and artificial grass.",0.0,0
Nike Phantom Vision 2 Elite Dynamic Fit FG,CD4161-606,10995.0,22995,Nike,"The Nike Phantom Vision 2 Elite Dynamic Fit FG brings a new level of fierce precision to the field. A foot-hugging inner sleeve is concealed in a textured Flyknit outer layer to create a boot for the finishers, the providers and the battlers of tomorrow's game.",5.0,1
Nike Air Force 1 Mid '07,366731-100,7895.0,6317,Nike,"The legend lives on in the Nike Air Force 1 Mid '07 Women's Shoe, a modern take on the icon that blends classic style and fresh, crisp details.",3.8,4
Nike Metcon 5 AMP,CD3398-063,10995.0,11995,Nike,The Nike Metcon 5 AMP arms you with stability for heavy lifting and traction for sprints during high-impact training. It combines breathability and durability to be your secret weapon in the gym.,0.0,0
Nike Air Max 270 React,CT5064-001,10995.0,13995,Nike,"The Nike Air Max 270 React updates a classic with iridescent details, Nike React foam in the midsole and Max Air cushioning in the heel.",0.0,0
Nike Air Force 1 '07 Premium,BQ4424-700,10995.0,7697,Nike,"The Nike Air Force 1 '07 Premium captures the iconic look of its 1982 predecessor, with full-length cushioning for comfort and premium detailing that honours the original. A rich mix of materials gives an eye-catching look that's ready to hit the streets.",5.0,1
Air Jordan 12 Retro,130690-017,10995.0,15995,Nike,"An all-time favourite among players and sneakerheads, the Air Jordan 12 Retro features full-length Zoom Air cushioning and full-grain leather styled with distinct radial stitch lines.",4.5,24
Nike Air Max 98 LX,AV4417-002,15995.0,12797,Nike,"Always one step ahead, the Nike Air Max 98 LX features the OG design lines that were inspired by the walls of the Grand Canyon while stepping into the future with a colourful medley of recycled materials on the upper. The fluid, textured look and full-length Nike Air cushioning set you apart as you turn waste into style.",4.5,6
Nike Mercurial Superfly 7 Club MG,AT7949-606,10995.0,5995,Nike,The Nike Mercurial Superfly 7 Club MG wraps your foot for streamlined speed. A versatile multi-ground plate provides traction on natural- and artificial-grass surfaces.,0.0,0
Nike Phantom Venom Academy TF,AO0571-606,10995.0,7495,Nike,"The Nike Phantom Venom Academy TF is engineered for powerful, precise strikes that win games. Ridges on the instep help create spin to control the flight of the ball. The sole provides the turf traction needed to unleash at any moment.",5.0,1
Nike Mercurial Superfly 7 Academy MDS MG,BQ5427-401,10995.0,8995,Nike,"Dream of speed and play fast in the Nike Mercurial Superfly 7 Academy MDS MG. A sleek upper is streamlined for pace, while the versatile plate supercharges traction.",0.0,0
Nike SB Dunk High Pro,BQ6826-003,10995.0,8995,Nike,The Nike SB Dunk High Pro pairs iconic Dunk style with a high-top design for a fresh look. A Zoom Air unit in the heel and a padded tongue create a comfortable fit that's made to skate.,4.8,4
Nike Phantom Vision Academy Dynamic Fit MG,AO3258-080,8495.0,5947,Nike,The Nike Phantom Vision Academy Dynamic Fit MG brings the fierce precision of street play to the pitch. A foot-hugging sleeve has a custom feel and the Ghost Laces system tights with 1 pull and is hidden for a bigger striking surface.,4.0,5
Nike Air Max 270 React,AT6174-004,12995.0,7797,Nike,"The bold silhouette of Nike Air lifts the Nike Air Max 270 React to new heights, while the Nike React foam midsole delivers exceptional cushioning. Imagine all-day comfort with unstoppable style.",4.2,30
Nike Tiempo Legend 8 Elite FG,AT5293-004,10995.0,20995,Nike,The Nike Tiempo Legend 8 Elite FG takes the legendary touch of premium kangaroo leather and adds foot-hugging Quad-Fit mesh in the lining and a wrap-around Flyknit tongue that feels supportive under your arch.,3.1,7
Nike SB Zoom Stefan Janoski Canvas RM,AR7718-001,10995.0,6995,Nike,"The Nike SB Zoom Stefan Janoski Canvas RM pairs a minimal look with a modern fit. It has been updated with a new, plush sockliner and a flexible midsole for better boardfeel right out of the box.",3.4,5
Nike Flex Contact 3,AQ7488-004,5995.0,4197,Nike,"The Nike Flex Contact 3 gives you the benefit of laces without the hassle of tying them. An elastic, slip-on lacing system pairs with a floating heel strap for pressure-free support. A knit upper adds stretch, while the outsole with heel-to-toe grooves follows the natural flow of your foot.",0.0,0
Jordan 'Why Not?' Zer0.2 SE PF,AV4126-002,10995.0,10995,Nike,"Why not take the shot? Why not attack the full length of the court? Why not crash the boards and steal every ball and rain assists like water? The Jordan 'Why Not?' The Zer0.2 SE PF celebrates Russell Westbrook's calculated chaos by combining materials that work in lightweight harmony—because, well, why not?",3.0,2
Nike Shox TL Nova SP,CK2085-002,10995.0,14995,Nike,"The 2003 icon returns with new upgrades. Fearless on the streets, the Nike Shox TL Nova takes mechanical cushioning to the next level. A modernised upper combines with Nike Shox columns for a new era.",5.0,1
Nike Air Max 90,CU0675-300,13995.0,9797,Nike,"Redesigned for casual wear, the Nike Air Max 90 stays true to its '90s running roots with a rubber Waffle sole, stitched overlays and TPU plates. Hair-on leather and felted fabric colours combine with Max Air cushioning for a makeover that goes all out.",5.0,1
Nike Benassi JDI Floral,618919-031,2995.0,2397,Nike,"The Nike Benassi JDI Floral Women's Slide is designed with a textured footbed and a lightweight foam midsole/outsole for a soothing, plush feel.",4.1,8
Nike Phantom Vision 2 Club Dynamic Fit MG,CD4159-606,10995.0,5995,Nike,"The Nike Phantom Vision 2 Club Dynamic Fit MG brings fierce precision to the pitch. A foot-hugging inner sleeve is concealed in textured leather for comfortable, precise touch.",0.0,0
Nike Potential 3,844127-108,10995.0,4495,Nike,The Nike Potential 3 Unisex Cricket Shoe delivers lightweight cushioning and superb grip on the field with a Phylon midsole and rubber outsole.,5.0,1
Nike Epic React Flyknit 2,BQ8927-102,12995.0,10397,Nike,"The Nike Epic React Flyknit 2 takes a step up from its predecessor with smooth, lightweight performance and a bold look. An updated Flyknit upper contours to your foot with a minimal, supportive design. Underfoot, durable Nike React technology defies the odds by being both soft and responsive, for comfort that lasts as long as you can run.",4.2,45
Nike Phantom Vision Club Dynamic Fit FG,AJ6959-717,5995.0,4497,Nike,"The Nike Phantom Vision Club Dynamic Fit FG brings the fierce precision of street play to the pitch. A foot-hugging Dynamic Fit collar combines with targeted texture for precision to create a boot for the finishers, the providers and the battlers of tomorrow's game.",5.0,1
Nike Air Max 97,921826-016,16995.0,11897,Nike,"The Nike Air Max 97 Men's Shoe keeps the sneaker favourite going strong with the same design details that made it famous: water-ripple lines, reflective piping and full-length Max Air cushioning.",4.3,17
Nike x Olivia Kim Air Force 1 '07,CK3314-400,10995.0,9995,Nike,"Olivia Kim remembers NYC in the '90s. The city danced at all-night raves, and the fashion was bomb dot com. The Nike x Olivia Kim AF-1 '07 captures the outrageous '90s rave spirit with a blue corduroy upper and glow-in-the-dark details.",5.0,1
Nike TiempoX Lunar Legend VII Pro TF,AH7249-118,8995.0,7197,Nike,The Nike TiempoX Lunar Legend VII Pro Turf Football Boot features lightweight foam cushioning and a premium leather construction for a flexible fit and dominating touch when playing on turf pitches.,3.0,1
Nike M2K Tekno,BQ3378-002,8995.0,7197,Nike,The Nike M2K Tekno Shoe draws inspiration from the Monarch franchise and pushes it into today with a futuristic heel counter and plush tongue for additional comfort.,3.0,1
Nike React City,BV7754-001,13995.0,9797,Nike,"Designed for the fast pace of urban life, the Nike React City provides an all-day solution for runners who commute. A zipped upper with no laces gets you in quickly, while the translucent details fit in at work or social events.",0.0,0
Nike Epic Phantom React Flyknit,BV0415-300,12995.0,7797,Nike,"Soft to the touch, the Nike Epic Phantom React Flyknit is lace-free for a slip-on design that gets you up and out the door in no time. A snug, sock-like fit and breathable upper materials will make you feel as though the Phantom ""disappears"" as you run.",4.9,17
Nike SB Adversary Premium,CT3632-001,10995.0,7995,Nike,The basics get a lift in the Nike SB Adversary Premium. Soft suede and grippy rubber deliver a durable design built to skate. A vibrant print inspired by UV posters creates a look that pops.,0.0,0
Air Jordan 11 Low,AR5149-005,16995.0,13597,Nike,"Since bursting onto the basketball scene in 1996, the Air Jordan 11 has been one of the most beloved Jordan designs ever. To celebrate the championship mentality, the Air Jordan 11 Low Women's Shoe features signature details and Nike Air cushioning for the ultimate fusion of style and comfort.",0.0,0
Nike SB Air Zoom Bruin Edge,CD5036-100,10995.0,7995,Nike,"The Nike SB Air Zoom Bruin Edge puts a DIY spin on an iconic skate shoe. Frayed stitching, exposed foam and a mix of materials create a patched look that's built to perform. Stencils are included so you can take the DIY look to the next level.",5.0,1
Nike Daybreak,CQ7619-700,10995.0,9995,Nike,"Find throwback style and history etched into every detail. Following in the footsteps of the OG from '79, the marathon-winning Nike Daybreak is a blast from the past. Its iconic Waffle outsole combines with fabric in the upper and archival colourways for a heritage look.",0.0,0
Nike Mercurial Superfly 7 Elite FG,AQ4174-049,10995.0,22995,Nike,"Building on the 360 innovation of the 6, the Nike Mercurial Superfly 7 Elite FG Boot adds a Nike Aerowtrac zone to the forefoot and a slightly stiffer chassis to help supercharge traction.",4.3,8
Nike Air Max 90 Essential,AJ1285-101,10995.0,8995,Nike,The Nike Air Max 90 Essential Men's Shoe keeps the classic design lines of the 1990 original and the cushioning that made it famous.,4.0,9
Nike Air Zoom Pegasus 36 Premium Rise,AV6259-500,10995.0,6597,Nike,"Breathability and inspiration come together in the Nike Air Zoom Pegasus 36 Premium Rise. A knit-in graphic repeating across the mesh and synthetic upper spells out ""Just Do It."" in perforations. Strategically placed, they cover zones where your foot releases the most heat.",5.0,5
Nike Tiempo Legend 8 Academy MG,AT5292-004,6495.0,4547,Nike,The Nike Tiempo Legend 8 Academy MG takes the legendary touch of calfskin leather and adds a versatile multi-ground plate for traction on natural- and artificial-grass surfaces.,2.0,1
Nike Tanjun,812654-011,4795.0,3357,Nike,"Named after the Japanese word for ""simplicity"", the Nike Tanjun Men's Shoe offers a streamlined, modern design for an elevated everyday look.",4.2,25
Nike Air Max Triax 96 SP,CT5543-300,10995.0,12995,Nike,"First released in the late '90s, the Nike Air Max Triax 96 SP now returns as a cult classic. Featuring the same iconic shape and large-volume visible Air unit, it brings back the classic comfort and style you remember.",4.0,1
Nike SB Charge Slip Premium,CT3110-400,10995.0,5495,Nike,The Nike SB Charge Slip Premium offers a slip-on design that pops with an eye-catching print.,0.0,0
Nike Air Max 2090,CU9174-600,10995.0,13995,Nike,"Bring the past into the future with the Nike Air Max 2090, a bold look inspired by the DNA of the iconic Air Max 90. Brand-new Nike Air cushioning underfoot adds unparalleled comfort while transparent mesh and vibrantly coloured details on the upper are blended with timeless OG features for an edgy, modernised look.",5.0,1
LeBron 16 Low,CI2668-004,13995.0,11197,Nike,"LeBron is unstoppable on the court and just as influential off of it. The year 2003, LeBron's rookie season and a pivotal year in culture, inspires the LeBron 16 Low. It is powered by Max Air and Zoom Air cushioning technologies, and embodies his clout and versatility.",0.0,0
